Date,Open,High,Low,Close,Adj Close,Volume
2020-10-14,869.000000,873.799988,845.599976,848.849976,833.019104,5346616
2020-10-15,853.000000,858.349976,806.700012,812.400024,797.248962,8893099
2020-10-16,813.200012,828.299988,798.799988,822.750000,807.405884,7978964
2020-10-19,828.000000,836.599976,817.599976,824.150024,808.779846,4558879
2020-10-20,820.599976,852.900024,819.599976,849.849976,834.000488,7382532
2020-10-21,851.099976,857.200012,833.950012,845.900024,830.124207,4818496
2020-10-22,844.849976,853.900024,828.799988,837.450012,821.831787,3962610
2020-10-23,840.000000,857.450012,833.549988,848.250000,832.430359,7356677
2020-10-26,830.000000,854.700012,814.000000,819.250000,803.971191,9770648
2020-10-27,826.400024,833.750000,816.000000,828.650024,813.195923,5479538
2020-10-28,830.000000,836.450012,801.000000,804.299988,789.299988,6829067
2020-10-29,790.000000,809.400024,781.849976,804.250000,804.250000,6477299
2020-10-30,806.700012,818.650024,802.700012,813.299988,813.299988,6189261
2020-11-02,821.400024,824.799988,809.400024,814.650024,814.650024,4433983
2020-11-03,821.000000,825.000000,804.299988,808.099976,808.099976,4599741
2020-11-04,816.000000,836.000000,812.599976,826.849976,826.849976,5017595
2020-11-05,836.000000,849.700012,833.750000,840.700012,840.700012,4269675
2020-11-06,835.000000,854.000000,824.099976,851.150024,851.150024,4123331
2020-11-09,859.000000,877.000000,855.250000,872.750000,872.750000,4297119
2020-11-10,872.000000,872.000000,819.099976,821.299988,821.299988,6889383
2020-11-11,820.000000,840.650024,812.450012,837.500000,837.500000,5387431
2020-11-12,837.000000,848.000000,834.549988,843.250000,843.250000,3150886
2020-11-13,838.000000,845.700012,833.349976,838.849976,838.849976,2839192
2020-11-14,null,null,null,null,null,null
2020-11-17,848.549988,856.500000,830.900024,845.250000,845.250000,3635434
2020-11-18,844.000000,844.900024,830.150024,836.099976,836.099976,2772377
2020-11-19,833.000000,849.000000,820.000000,822.900024,822.900024,5593368
2020-11-20,829.000000,844.950012,826.400024,837.549988,837.549988,6063818
2020-11-23,838.000000,869.400024,836.750000,865.750000,865.750000,6251814
2020-11-24,870.000000,890.000000,864.299988,877.650024,877.650024,7068121
2020-11-25,875.000000,880.000000,855.250000,862.250000,862.250000,4445185
2020-11-26,866.500000,867.950012,846.700012,857.049988,857.049988,5169423
2020-11-27,864.000000,885.950012,855.299988,876.849976,876.849976,16482729
2020-12-01,900.000000,914.150024,871.650024,907.299988,907.299988,5821698
2020-12-02,897.049988,912.500000,887.200012,908.700012,908.700012,5516684
2020-12-03,913.000000,920.599976,902.950012,915.150024,915.150024,5705020
2020-12-04,915.000000,929.299988,907.049988,923.099976,923.099976,4302626
2020-12-07,915.500000,950.849976,914.000000,944.299988,944.299988,3973325
2020-12-08,945.000000,947.200012,922.700012,932.299988,932.299988,4399638
2020-12-09,938.000000,939.700012,925.900024,929.500000,929.500000,4157078
2020-12-10,925.000000,932.599976,917.099976,927.299988,927.299988,2608358
2020-12-11,922.200012,931.000000,916.450012,919.400024,919.400024,2398423
2020-12-14,924.000000,924.250000,906.049988,909.400024,909.400024,3239051
2020-12-15,900.349976,928.650024,898.450012,927.049988,927.049988,3490143
2020-12-16,935.000000,935.000000,917.000000,921.549988,921.549988,2799394
2020-12-17,921.549988,932.750000,912.400024,930.099976,930.099976,2706570
2020-12-18,935.000000,947.000000,928.299988,933.799988,933.799988,5563979
2020-12-21,928.150024,944.650024,890.000000,906.849976,906.849976,4187948
2020-12-22,910.000000,948.900024,903.200012,944.650024,944.650024,5537682
2020-12-23,946.549988,959.750000,941.000000,948.150024,948.150024,5456681
2020-12-24,951.000000,956.000000,934.799988,947.250000,947.250000,2510775
