Date,Open,High,Low,Close,Adj Close,Volume
2020-06-10,646.799988,650.750000,639.799988,642.950012,642.950012,5425984
2020-06-11,645.650024,646.950012,632.799988,635.000000,635.000000,3172467
2020-06-12,616.299988,645.000000,616.299988,643.599976,643.599976,5579009
2020-06-15,643.000000,653.500000,637.000000,643.650024,643.650024,4520180
2020-06-16,644.500000,650.000000,632.450012,637.799988,637.799988,2927072
2020-06-17,640.000000,643.799988,635.000000,640.349976,640.349976,2648039
2020-06-18,641.650024,644.799988,636.400024,642.049988,642.049988,2161524
2020-06-19,648.849976,648.849976,631.500000,636.200012,636.200012,4476020
2020-06-22,691.000000,692.500000,651.650024,655.950012,655.950012,29312493
2020-06-23,674.000000,674.000000,655.400024,659.799988,659.799988,8287482
2020-06-24,660.000000,662.250000,628.299988,631.200012,631.200012,6955942
2020-06-25,632.000000,642.000000,629.150024,634.900024,634.900024,5816404
2020-06-26,639.000000,643.650024,631.599976,634.900024,634.900024,3847728
2020-06-29,637.000000,648.000000,635.400024,644.900024,644.900024,6772032
2020-06-30,647.950012,649.900024,638.000000,640.250000,640.250000,4319880
2020-07-01,642.599976,642.599976,621.049988,627.099976,627.099976,4809651
2020-07-02,630.000000,654.450012,626.000000,646.200012,646.200012,6169821
2020-07-03,652.950012,652.950012,635.500000,638.799988,638.799988,5379171
2020-07-06,640.000000,644.250000,629.200012,634.599976,634.599976,5604802
2020-07-07,637.950012,642.599976,635.200012,636.549988,636.549988,3781547
2020-07-08,643.450012,648.000000,632.500000,634.400024,634.400024,6952585
2020-07-09,643.950012,643.950012,636.250000,639.049988,639.049988,4354183
2020-07-10,640.000000,647.000000,636.700012,638.900024,638.900024,4119561
2020-07-13,641.000000,646.000000,636.599976,638.349976,638.349976,3450069
2020-07-14,639.950012,644.000000,631.250000,632.299988,632.299988,5432821
2020-07-15,634.400024,643.500000,633.099976,638.200012,638.200012,4253913
2020-07-16,639.950012,677.400024,635.900024,674.500000,674.500000,16098128
2020-07-17,674.500000,696.650024,669.250000,689.099976,689.099976,15244102
2020-07-20,689.000000,690.849976,672.349976,674.349976,674.349976,5469496
2020-07-21,676.099976,682.099976,660.000000,662.299988,662.299988,4314750
2020-07-22,666.150024,677.799988,657.500000,661.700012,661.700012,5918154
2020-07-23,663.950012,674.000000,662.200012,671.450012,671.450012,4620517
2020-07-24,673.000000,681.000000,658.200012,666.049988,666.049988,4962702
2020-07-27,673.950012,673.950012,650.400024,652.900024,652.900024,4465020
2020-07-28,651.000000,665.750000,644.250000,662.599976,662.599976,4583066
2020-07-29,662.599976,685.549988,662.599976,681.250000,681.250000,7288781
2020-07-30,681.200012,698.950012,681.000000,685.950012,685.950012,7170665
2020-07-31,687.000000,724.000000,687.000000,720.150024,720.150024,18897302
2020-08-03,724.000000,734.200012,701.000000,710.400024,710.400024,12500683
2020-08-04,708.000000,718.900024,703.200012,713.849976,713.849976,6970907
2020-08-05,720.799988,729.950012,716.000000,722.150024,722.150024,5263136
2020-08-06,724.950012,739.700012,720.099976,731.099976,731.099976,9663886
2020-08-07,738.000000,739.650024,724.500000,728.650024,728.650024,6159632
2020-08-10,760.000000,814.500000,751.349976,795.599976,795.599976,56895213
2020-08-11,801.099976,801.849976,768.750000,778.000000,778.000000,14861526
2020-08-12,778.000000,778.000000,755.599976,762.099976,762.099976,7841540
2020-08-13,765.950012,782.900024,754.099976,760.250000,760.250000,13741253
2020-08-14,762.000000,787.750000,752.549988,771.799988,771.799988,16276204
2020-08-17,779.000000,781.000000,765.500000,771.650024,771.650024,6145819
2020-08-18,772.000000,779.650024,763.000000,764.849976,764.849976,5520627
2020-08-19,770.000000,772.700012,756.650024,758.349976,758.349976,6296055
2020-08-20,758.349976,771.750000,758.349976,762.700012,762.700012,8167570
2020-08-21,768.849976,770.599976,759.049988,760.750000,760.750000,4700914
2020-08-24,763.000000,767.000000,750.250000,751.750000,751.750000,4942344
2020-08-25,756.250000,758.000000,745.250000,747.750000,747.750000,3424047
2020-08-26,751.500000,754.000000,744.200012,748.000000,748.000000,3730702
2020-08-27,750.799988,764.000000,749.950012,756.200012,756.200012,6989194
2020-08-28,763.000000,771.000000,746.700012,748.599976,748.599976,8205618
2020-08-31,752.000000,755.700012,705.200012,713.549988,713.549988,7649137
2020-09-01,713.549988,741.000000,710.000000,736.549988,736.549988,6260037
2020-09-02,739.950012,748.500000,729.200012,738.250000,738.250000,5583378
2020-09-03,742.700012,745.950012,735.000000,738.599976,738.599976,3560610
2020-09-04,733.750000,750.000000,717.099976,724.599976,724.599976,7473315
2020-09-07,728.000000,733.799988,707.000000,716.750000,716.750000,4688730
2020-09-08,716.750000,726.450012,704.400024,708.200012,708.200012,4818121
2020-09-09,709.150024,734.950012,705.200012,727.549988,727.549988,9082694
2020-09-10,729.000000,735.900024,719.250000,726.799988,726.799988,4571167
2020-09-11,725.799988,731.500000,720.250000,725.950012,725.950012,2465429
2020-09-14,729.000000,730.250000,717.750000,721.599976,721.599976,3104686
2020-09-15,723.000000,754.000000,722.650024,742.450012,742.450012,14548327
2020-09-16,743.950012,756.500000,732.000000,752.599976,752.599976,6773101
2020-09-17,751.000000,762.000000,746.700012,751.500000,751.500000,7105767
2020-09-18,780.000000,819.299988,776.150024,806.250000,806.250000,35527335
2020-09-21,806.250000,811.950012,762.000000,768.099976,768.099976,12576400
2020-09-22,777.049988,787.950012,755.150024,777.650024,777.650024,14483843
2020-09-23,783.950012,784.000000,761.799988,767.400024,767.400024,6236391
2020-09-24,764.450012,766.650024,730.000000,733.450012,733.450012,7123763
2020-09-25,752.000000,777.000000,740.400024,770.099976,770.099976,13365087
2020-09-28,772.099976,778.000000,755.599976,774.799988,774.799988,9290917
2020-09-29,777.599976,786.000000,759.049988,762.349976,762.349976,6582879
2020-09-30,762.349976,794.900024,761.049988,774.700012,774.700012,14333215
2020-10-01,779.799988,781.000000,765.750000,773.000000,773.000000,5852563
2020-10-05,776.000000,784.049988,762.049988,778.650024,778.650024,6798052
2020-10-06,782.000000,788.000000,777.000000,780.349976,780.349976,4789613
2020-10-07,780.000000,790.650024,771.000000,773.599976,773.599976,6086371
2020-10-08,775.000000,815.599976,774.900024,811.450012,811.450012,12019967
2020-10-09,813.000000,825.000000,800.349976,803.150024,803.150024,11673228
2020-10-12,805.000000,819.750000,800.150024,813.650024,813.650024,6612623
2020-10-13,810.000000,829.049988,778.500000,787.150024,787.150024,13964602
2020-10-14,788.799988,794.549988,766.799988,781.500000,781.500000,8675720
2020-10-15,780.650024,788.000000,762.900024,768.299988,768.299988,6291141
2020-10-16,766.950012,787.500000,758.400024,782.349976,782.349976,9099048
2020-10-19,783.000000,784.099976,762.150024,764.000000,764.000000,4351337
2020-10-20,765.000000,774.700012,756.299988,764.299988,764.299988,6029701
2020-10-21,771.799988,771.799988,756.500000,767.099976,767.099976,6932513
2020-10-22,765.000000,769.849976,744.000000,757.500000,757.500000,8429247
2020-10-23,761.250000,774.650024,755.000000,757.549988,757.549988,8515845
2020-10-26,761.200012,763.750000,742.299988,747.150024,747.150024,4665147
2020-10-27,750.000000,773.549988,747.000000,770.250000,770.250000,7003966
2020-10-28,771.400024,780.000000,762.150024,765.250000,765.250000,7050213
2020-10-29,766.099976,774.650024,757.000000,762.299988,762.299988,6084020
2020-10-30,765.700012,767.500000,746.000000,754.500000,754.500000,4126276
2020-11-02,757.500000,762.349976,744.400024,751.250000,751.250000,3265890
2020-11-03,756.099976,770.549988,750.750000,759.299988,759.299988,5390467
2020-11-04,757.799988,783.799988,757.200012,781.150024,781.150024,9035451
2020-11-05,786.000000,796.099976,778.299988,793.500000,793.500000,6656549
2020-11-06,797.400024,802.000000,786.549988,789.950012,789.950012,7765316
2020-11-09,795.099976,804.000000,752.299988,763.200012,763.200012,21178707
2020-11-10,769.799988,769.799988,706.500000,717.299988,717.299988,22558440
2020-11-11,727.000000,745.500000,718.599976,742.349976,742.349976,18892977
2020-11-12,742.400024,758.849976,733.500000,739.700012,739.700012,10422659
2020-11-13,742.500000,751.000000,740.150024,744.650024,744.650024,6955531
2020-11-14,null,null,null,null,null,null
2020-11-17,747.400024,751.900024,734.000000,742.549988,742.549988,7313289
2020-11-18,747.299988,752.000000,733.500000,742.950012,742.950012,7190828
2020-11-19,742.549988,751.900024,737.950012,742.099976,742.099976,5804230
2020-11-20,742.000000,748.450012,732.250000,739.900024,739.900024,5394676
2020-11-23,741.650024,758.049988,739.400024,746.299988,746.299988,8690680
2020-11-24,748.299988,752.000000,741.599976,748.450012,748.450012,5471533
2020-11-25,750.099976,754.549988,728.200012,731.650024,731.650024,6060158
2020-11-26,734.000000,741.000000,726.500000,738.700012,738.700012,6088729
2020-11-27,741.000000,749.000000,735.000000,745.599976,745.599976,12777697
2020-12-01,753.000000,760.000000,746.150024,755.599976,755.599976,6241872
2020-12-02,758.000000,761.000000,751.150024,758.349976,758.349976,3983393
2020-12-03,760.000000,764.799988,756.049988,762.150024,762.150024,3765555
2020-12-04,763.000000,770.599976,757.000000,766.950012,766.950012,5423289
2020-12-07,766.950012,782.500000,766.000000,773.150024,773.150024,6779545
2020-12-08,777.000000,779.450012,757.799988,766.000000,766.000000,4166424
2020-12-09,769.900024,773.900024,759.950012,762.400024,762.400024,4045201
2020-12-10,763.000000,767.700012,755.099976,762.750000,762.750000,3679209
2020-12-11,764.000000,766.099976,753.000000,755.849976,755.849976,3178041
2020-12-14,778.299988,793.299988,776.349976,789.299988,789.299988,19785595
2020-12-15,789.299988,798.000000,779.250000,781.650024,781.650024,8249684
2020-12-16,790.349976,790.349976,782.299988,786.799988,786.799988,3817724
2020-12-17,790.750000,794.849976,781.099976,783.200012,783.200012,3984988
2020-12-18,784.250000,796.000000,781.500000,793.450012,793.450012,6487014
2020-12-21,793.000000,816.900024,760.000000,778.500000,778.500000,14465355
2020-12-22,782.000000,798.000000,761.099976,795.000000,795.000000,6139589
2020-12-23,796.349976,827.000000,792.250000,824.650024,824.650024,8520251
2020-12-24,828.799988,834.900024,815.299988,833.200012,833.200012,7294578
2020-12-28,837.599976,839.000000,825.200012,830.150024,830.150024,4810932
2020-12-29,830.150024,835.750000,817.500000,827.950012,827.950012,3311293
2020-12-30,830.000000,830.000000,816.049988,823.799988,823.799988,2715404
2020-12-31,824.000000,833.349976,816.400024,819.950012,819.950012,4842886
2021-01-01,822.799988,828.950012,820.650024,826.599976,826.599976,2474916
2021-01-04,831.000000,837.299988,826.549988,832.250000,832.250000,3487801
2021-01-05,832.250000,843.750000,825.299988,827.250000,827.250000,4559213
2021-01-06,829.000000,834.400024,815.250000,824.799988,824.799988,3318460
2021-01-07,830.000000,830.450012,818.000000,826.549988,826.549988,2879675
2021-01-08,830.700012,846.200012,827.400024,838.700012,838.700012,5072916
2021-01-11,839.000000,860.000000,832.750000,856.849976,856.849976,5332109
2021-01-12,860.000000,864.599976,841.000000,843.150024,843.150024,4338010
2021-01-13,847.349976,852.000000,832.500000,841.700012,841.700012,3596529
2021-01-14,841.700012,847.549988,829.000000,840.900024,840.900024,3652930
2021-01-15,839.000000,844.900024,821.000000,823.700012,823.700012,3137877
2021-01-18,822.000000,826.650024,796.200012,801.750000,801.750000,3742440
2021-01-19,802.500000,825.400024,802.500000,822.450012,822.450012,3791378
2021-01-20,822.500000,834.900024,822.299988,832.799988,832.799988,3056546
2021-01-21,835.000000,839.299988,809.000000,812.750000,812.750000,3326213
2021-01-22,815.799988,822.500000,798.250000,808.299988,808.299988,3883231
2021-01-25,813.000000,857.000000,808.250000,836.799988,836.799988,10704200
2021-01-27,839.900024,856.450012,825.200012,842.500000,842.500000,7410174
2021-01-28,835.500000,848.849976,825.700012,841.900024,841.900024,4489853
2021-01-29,847.950012,850.849976,820.750000,825.900024,825.900024,7185812
2021-02-01,815.000000,831.000000,779.950012,806.400024,806.400024,13856367
2021-02-02,807.000000,826.349976,801.500000,821.599976,821.599976,8486828
2021-02-03,826.000000,878.900024,824.200012,849.250000,849.250000,15674616
2021-02-04,847.549988,856.500000,832.599976,834.450012,834.450012,4639606
2021-02-05,839.599976,854.900024,830.500000,847.700012,847.700012,7381183
2021-02-08,852.000000,859.250000,841.049988,847.250000,847.250000,4244906
2021-02-09,848.000000,856.849976,839.000000,841.750000,841.750000,4200281
2021-02-10,847.599976,867.000000,841.000000,863.400024,863.400024,5665209
2021-02-11,868.000000,874.900024,856.000000,859.799988,859.799988,5347864
2021-02-12,859.000000,864.349976,845.500000,848.549988,848.549988,2473012
2021-02-15,850.099976,856.599976,842.000000,844.299988,844.299988,2531913
2021-02-16,850.000000,852.250000,841.250000,848.349976,848.349976,2808115
2021-02-17,849.450012,854.700012,833.000000,835.700012,835.700012,2539649
2021-02-18,835.000000,843.450012,822.500000,825.450012,825.450012,4114251
2021-02-19,823.799988,825.450012,799.000000,807.349976,807.349976,3834443
2021-02-22,811.400024,817.500000,786.049988,792.450012,792.450012,4090429
2021-02-23,795.000000,803.150024,788.400024,790.950012,790.950012,3264477
2021-02-24,794.000000,798.099976,776.250000,789.049988,789.049988,1587082
2021-02-25,795.000000,814.000000,790.450012,809.150024,809.150024,5478169
2021-02-26,805.000000,820.000000,780.000000,787.049988,787.049988,7549015
2021-03-01,795.000000,800.500000,782.000000,789.799988,789.799988,2748271
2021-03-02,792.599976,815.000000,790.799988,811.799988,811.799988,4275166
2021-03-03,817.950012,818.150024,807.599976,812.500000,812.500000,3265559
2021-03-04,807.400024,818.000000,803.700012,806.750000,806.750000,3640996
2021-03-05,806.500000,812.000000,800.250000,805.150024,805.150024,3832170
2021-03-08,807.950012,819.000000,806.200012,809.250000,809.250000,2915298
2021-03-09,812.599976,816.700012,792.099976,797.000000,797.000000,2783825
2021-03-10,806.000000,814.750000,801.000000,812.400024,812.400024,2512573
2021-03-12,816.500000,818.700012,802.000000,805.950012,805.950012,2082799
2021-03-15,807.900024,808.900024,790.000000,805.500000,805.500000,2651062
2021-03-16,805.099976,808.500000,787.000000,792.299988,792.299988,3671229
2021-03-17,794.799988,794.799988,770.000000,772.150024,772.150024,3246092
2021-03-18,776.000000,778.450012,750.849976,755.150024,755.150024,2894624
2021-03-19,751.000000,767.250000,738.099976,760.650024,760.650024,5262000
2021-03-22,762.000000,784.599976,758.700012,772.849976,772.849976,3563266
2021-03-23,775.000000,779.400024,768.400024,776.099976,776.099976,2118532
2021-03-24,777.799988,798.700012,772.650024,792.950012,792.950012,6904173
2021-03-25,796.900024,802.299988,783.299988,787.250000,787.250000,5292130
2021-03-26,791.000000,799.000000,781.250000,787.450012,787.450012,2934548
2021-03-30,790.250000,815.900024,790.250000,812.200012,812.200012,4453933
2021-03-31,811.000000,823.950012,805.000000,815.099976,815.099976,3075406
2021-04-01,819.500000,824.000000,811.599976,818.299988,818.299988,1910949
2021-04-05,825.000000,827.000000,806.099976,819.750000,819.750000,2920638
2021-04-06,824.000000,845.000000,821.849976,836.150024,836.150024,4569120
2021-04-07,836.150024,844.900024,830.250000,840.849976,840.849976,2404472
2021-04-08,843.000000,850.450012,838.400024,842.000000,842.000000,2459821
2021-04-09,840.900024,892.299988,836.650024,883.049988,883.049988,11189432
2021-04-12,890.000000,940.000000,879.150024,902.400024,902.400024,30141861
2021-04-13,921.950012,932.599976,878.299988,885.200012,885.200012,11667200
2021-04-15,898.799988,925.400024,883.900024,914.200012,914.200012,13218002
2021-04-16,919.750000,944.250000,910.900024,938.049988,938.049988,13746268
